train-AverageReturn,LossAfter,train-MinReturn,train-MaxReturn,LossBefore,Time-Optimization,train-EnvExecTime,train-NumTrajs,n_timesteps,Time-Sampling,Time,Itr,ItrTime,train-AverageDiscountedReturn,train-StdReturn,Time-SampleProc,train-PolicyExecTime
69.34318478161781,-0.6523746,38.73957694115515,99.25083276940677,0.012342126,7.187804937362671,5.905524253845215,100,230000,191.17111992835999,3988.9133179187775,22,198.38441681861877,89.58571472520298,10.448607633882553,0.024653911590576172,184.7681884765625
69.62368689490863,-0.65279084,34.678113175371394,108.67142848428632,0.02196059,4.839255094528198,5.600119113922119,100,240000,200.59288597106934,4194.398717880249,23,205.45807719230652,90.69285696392308,10.28106054436611,0.024574995040893555,194.52172875404358
70.12250972332468,-0.7125942,36.31988327963282,95.48097285322758,0.012030249,7.852909803390503,6.254056453704834,100,250000,215.41953015327454,4417.756465911865,24,223.33521223068237,92.9781713680295,8.871600099055982,0.060843706130981445,208.58020687103271
68.07111486028346,-0.6961197,24.932739022539685,91.98325977372758,-0.0063541993,6.368132829666138,6.194929838180542,100,260000,238.71879196166992,4663.012899875641,25,245.15900683403015,87.00991217550188,11.153047971383621,0.07033681869506836,231.99651074409485
69.95279600540024,-0.69726115,32.980291698518045,112.34419008264913,-0.011760257,4.16668701171875,5.2223522663116455,100,270000,204.57023406028748,4871.817403793335,26,208.77168607711792,92.0073973532761,10.32354627057935,0.03275799751281738,198.78688192367554
69.47513840672615,-0.7148979,39.664821227952025,96.63363439251641,0.0036429397,4.2772979736328125,5.16058349609375,100,280000,180.56639099121094,5056.725214004517,27,184.88521599769592,90.76937695754465,8.447290104255481,0.03882598876953125,174.9156494140625
67.93338535325582,-0.72233796,38.201635435621064,89.31337422934249,0.012508154,3.8520781993865967,5.07230544090271,100,290000,162.12787103652954,5222.76460981369,28,166.0064878463745,87.8668215740276,8.813073518867073,0.025167226791381836,156.63904762268066
70.91230283777668,-0.727951,39.175245066682095,99.42714041188293,0.0030660278,6.009057998657227,5.954777479171753,100,300000,206.68910002708435,5435.539621829987,29,212.75240898132324,94.53025685088537,9.875605808728764,0.053061723709106445,200.1800000667572
70.01795805695237,-0.7895845,36.14774308262661,93.72742304446078,-0.012175349,4.925776958465576,6.512380838394165,100,310000,256.5970313549042,5697.140127897263,30,261.5706100463867,92.68363967312358,8.464911753347897,0.046555280685424805,249.54799842834473
70.45876746089728,-0.75834036,30.92160682849861,100.44906701503,0.0040111635,10.756219863891602,6.732913017272949,100,320000,296.35599994659424,6004.378138780594,31,307.19148111343384,93.44183411304085,8.314751280635859,0.04301810264587402,289.0058743953705
71.5061833412143,-0.8478842,58.258404535427374,82.4712763574293,0.007282489,7.353822946548462,7.247928857803345,100,330000,322.6419777870178,6334.49211192131,32,330.0473690032959,96.83955814884095,4.046023489278566,0.04955101013183594,314.65694069862366
70.26834882335883,-0.8354453,44.50631288983791,91.34686564448953,0.0046246825,8.234647035598755,5.561650514602661,100,340000,273.6798470020294,6616.47688293457,33,281.9520969390869,93.61025188656562,7.281641389772729,0.03663992881774902,267.6544289588928
71.29066619835781,-0.88519883,49.00205457720819,93.89006949374729,-0.004069165,6.138426065444946,5.994007349014282,100,350000,312.4435751438141,6935.115942001343,34,318.6131410598755,95.93607380636719,5.618124818264301,0.02972412109375,305.89758706092834
71.09516457119398,-0.8677942,31.80382430239922,103.91048751272974,-0.013484732,6.037000894546509,5.992263317108154,100,360000,285.1670742034912,7226.450831890106,35,291.30897879600525,95.37340918285965,8.793670218416848,0.10191011428833008,278.6140208244324
71.35093336501808,-0.88656396,53.98110153126015,99.01657583391766,-0.0022362266,7.3643457889556885,5.654059171676636,100,370000,224.1428360939026,7458.210207939148,36,231.73013472557068,96.10655060430955,6.737073227306419,0.22083806991577148,218.0200011730194
71.72626055593082,-0.7985747,41.28735642736045,95.65755685736227,-0.0014329285,6.137027978897095,5.710942029953003,100,380000,258.3791387081146,7722.795352935791,37,264.5592269897461,96.62087727904127,7.406272891771138,0.04047894477844238,252.08775234222412
72.74829650026604,-0.5538707,48.080441451561725,100.20407576887364,0.0077613587,5.1872878074646,5.57901930809021,100,390000,200.70336198806763,7928.769335746765,38,205.94192385673523,99.69022915287826,5.487671055716925,0.046021223068237305,194.55728936195374
70.97742354746309,-0.8422963,45.04046597619703,101.2424487085451,0.0011153168,5.799043655395508,5.472729682922363,100,400000,235.06563711166382,8169.7203958034515,39,240.91577816009521,94.88795622610341,8.52731260146152,0.049809932708740234,229.08328676223755
69.68426733189516,-0.8279561,43.21287960043273,84.69024134255464,0.016442658,5.61156702041626,6.727777004241943,100,410000,274.69568705558777,8450.138643026352,40,280.3771162033081,92.5524484822245,6.071876113659707,0.06786108016967773,267.43589544296265
70.68599570906568,-0.80542386,45.30595935133198,102.0083118307282,0.014055972,4.8651299476623535,4.940219879150391,100,420000,212.35632419586182,8667.521618843079,41,217.27474093437195,94.23822599215514,7.707940040329245,0.05217099189758301,206.99329209327698
70.40494231008294,-0.8095045,41.18704048397969,106.42002225863042,-0.0048904847,4.831902980804443,5.111311435699463,100,430000,187.1841959953308,8859.599875926971,42,192.04470300674438,93.86134344276783,7.829045111999843,0.027232885360717773,181.63003540039062
70.34946493580841,-0.85648614,43.23405947963235,94.12030290857119,-0.013029724,4.524439096450806,4.700023651123047,100,440000,165.29002285003662,9029.45821595192,43,169.83970093727112,94.00177576253061,6.493985659841362,0.02385878562927246,160.19145560264587
69.69692736070326,-0.81451535,47.99516741673962,77.54352086995121,0.009113609,3.862420082092285,4.952505350112915,100,450000,189.80088782310486,9223.175713062286,44,193.69631481170654,92.43440159169391,5.818426498386969,0.03171992301940918,184.43122148513794
69.79751045696345,-0.8625955,52.231086184602944,79.01718497884013,0.0038919693,3.582854986190796,4.993583679199219,100,460000,176.1074619293213,9402.923810720444,45,179.72358107566833,93.19596054483748,5.182632227157589,0.0318601131439209,170.70408082008362
70.27629712951985,-0.8759053,48.73203116242396,78.81224995515055,0.010089499,6.946483373641968,6.242937326431274,100,470000,197.33575105667114,9607.279571056366,46,204.32447290420532,94.23598593648109,5.292487508801322,0.04079413414001465,189.93839716911316
