train-EnvExecTime,train-PolicyExecTime,LossAfter,train-AverageDiscountedReturn,train-MaxReturn,n_timesteps,Time-SampleProc,Time-Sampling,Itr,train-MinReturn,train-NumTrajs,Time-Optimization,ItrTime,Time,train-StdReturn,LossBefore,train-AverageReturn
4.546163082122803,350.47978472709656,-17.54189,-17.591757058293894,-3.8201036246022624,220000,0.028912067413330078,355.5927999019623,21,-15.99319901284767,100,6.031850099563599,361.6545350551605,5619.66445183754,2.5516151970623353,-0.0002961975,-9.879911286027784
5.567230701446533,542.7148196697235,0.29986563,-24.52448631562047,-2.3862424273311036,230000,0.18723607063293457,549.0393121242523,22,-23.144388028909688,100,5.1806840896606445,554.4141209125519,6174.130663871765,4.74480464123006,0.013701361,-12.819719718058973
4.226255416870117,485.634192943573,0.16181141,-26.241295688176816,8.241269081109477,240000,0.04450798034667969,490.36565709114075,23,-20.623081859497677,100,7.626622915267944,498.0386869907379,6672.206129789352,5.304521320247287,-0.0040493286,-13.048878788914898
4.3753252029418945,498.8529510498047,0.0865384,-21.185950914601875,9.827790565228584,250000,0.06924295425415039,503.78472566604614,24,-21.520182544503516,100,4.416950702667236,508.2913420200348,7180.526986837387,7.301758223405154,-0.007184717,-10.444466636034642
4.1620049476623535,400.7886793613434,0.015029175,-20.575757689002714,14.816506051908611,260000,0.1459801197052002,405.44090509414673,25,-23.59669030165195,100,4.5124030113220215,410.1015658378601,7590.657665014267,7.8047776675364045,-0.0053982176,-10.16514673075336
4.153580904006958,306.8095417022705,-0.012428345,-18.29679628083197,10.802434943658913,270000,0.12798070907592773,311.47745418548584,26,-23.89342166366631,100,6.699442148208618,318.30750918388367,7908.995862007141,8.93419092578223,-0.010951083,-9.538036387869653
4.229093313217163,400.03532791137695,-0.0003902832,-15.513969465867236,11.14150650894183,280000,0.06016206741333008,404.80775022506714,27,-24.046338681838044,100,6.393872022628784,411.26303935050964,8320.405164003372,9.237186002778287,0.007583954,-8.22868934722367
3.808825731277466,333.9546091556549,0.00084206543,-13.199320548258955,13.767801916281536,290000,0.044618844985961914,338.24187183380127,28,-24.44985955201851,100,5.170671224594116,343.458948135376,8663.91188287735,9.676926933364511,0.0019112976,-7.331546679806175
3.6532773971557617,239.4975447654724,-0.013509753,-15.277061072559603,13.207761949653081,300000,0.02410292625427246,243.6060049533844,29,-22.621820566862894,100,5.992205858230591,249.63851499557495,8913.574884653091,9.391571545134024,-0.012331762,-8.347374879755142
3.830491781234741,218.5027666091919,0.004854834,-11.697378300906259,11.957497852482716,310000,0.02568507194519043,222.77765035629272,30,-23.862224779653225,100,4.773736953735352,227.57786583900452,9141.173491954803,9.597383465332658,0.0057218443,-6.871316182781247
3.702533006668091,223.52871465682983,-0.016171906,-11.521088597802082,10.424100352949885,320000,0.03277897834777832,227.66870307922363,31,-23.834752916491418,100,4.107103109359741,231.80989909172058,9373.010303974152,9.232509792204791,-0.01479436,-6.743934097084507
4.327144145965576,263.66550064086914,-0.00055479736,-10.099989446695803,10.987594646998552,330000,0.03986620903015137,268.51970911026,32,-22.53881589079821,100,4.0432398319244385,272.60472798347473,9645.637412786484,9.335771501066247,0.0004991516,-6.314820979628966
3.774824380874634,244.74420595169067,-0.002682019,-13.65704247435797,12.470274324021043,340000,0.030421972274780273,248.9625051021576,33,-22.71744204117195,100,4.4647791385650635,253.4596290588379,9899.1256377697,8.985605438018286,-0.002872583,-7.771401943165879
3.6302897930145264,230.8023636341095,-0.0010698609,-11.555250669618363,12.843478518777712,350000,0.024300098419189453,234.86850714683533,34,-23.0013315186125,100,3.6562817096710205,238.55074310302734,10137.72326874733,8.480824547432341,0.0019944946,-6.809080277017599
3.7063088417053223,279.2372336387634,-0.01042312,-10.222601371199703,15.742200772398844,360000,0.04408907890319824,283.3919870853424,35,-23.916166027561083,100,4.1489951610565186,287.5861990451813,10425.371676921844,9.620568300714258,-0.0075864014,-6.206681410582674
3.759448528289795,234.8974688053131,-0.0063698,-7.149983375278055,11.983950642906915,370000,0.022368907928466797,239.1008198261261,36,-21.078249975466324,100,3.9160959720611572,243.04084491729736,10668.448063850403,8.219298803730489,-0.0059232055,-4.750680444539738
3.6220505237579346,218.3485975265503,0.0075380555,-5.657307922839034,13.988615150242929,380000,0.024034976959228516,222.39771914482117,37,-20.379892709694115,100,4.516900062561035,226.94025015830994,10895.40824174881,9.081036470766964,0.008016259,-4.49990427581924
3.6345112323760986,227.5183424949646,0.0048688934,-4.792110114412452,16.20478653967421,390000,0.05791425704956055,231.58248901367188,38,-22.434958350723296,100,3.9270598888397217,235.56885504722595,11130.998532772064,8.976075794009265,0.006000531,-3.9667130537532325
4.227537393569946,323.10101771354675,-0.029181201,-6.18215294153356,18.505434092812706,400000,0.04368090629577637,327.8954219818115,39,-22.00186752213331,100,6.331279039382935,334.27204489707947,11465.292620897293,9.084031234911972,-0.028327955,-4.712083363875418
4.235569953918457,318.3805465698242,-0.010740354,-7.3375633717332915,12.816547474502848,410000,0.14567184448242188,323.12298703193665,40,-22.289602388077085,100,6.543193101882935,329.81671500205994,11795.139952898026,8.718599810925113,-0.010642221,-4.883111590530691
